date,sector,exchange,averageChange
2025-03-12,Consumer Cyclical,NASDAQ,-0.6041949089477971
2025-03-11,Consumer Cyclical,NASDAQ,0.1703149156106365
2025-03-10,Consumer Cyclical,NASDAQ,-2.7863243997930054
2025-03-07,Consumer Cyclical,NASDAQ,-0.1408845765030864
2026-05-01,Consumer Defensive,NASDAQ,-0.3849262129054454
2026-04-30,Consumer Defensive,NASDAQ,1.8394669760352977
2026-04-29,Consumer Defensive,NASDAQ,0.9062544145044926
2026-04-28,Consumer Defensive,NASDAQ,-1.4925587703213838
2026-04-27,Consumer Defensive,NASDAQ,-1.1508926687305965
2026-04-24,Consumer Defensive,NASDAQ,-0.288921079771598
2026-04-23,Consumer Defensive,NASDAQ,0.7347159238565437
2026-04-22,Consumer Defensive,NASDAQ,-0.14180299929471563
2026-04-21,Consumer Defensive,NASDAQ,0.878675969714382
2026-04-20,Consumer Defensive,NASDAQ,-0.4523965399964802
2026-04-17,Consumer Defensive,NASDAQ,1.4057651595702936
2026-04-16,Consumer Defensive,NASDAQ,0.3603711876554616
2026-04-15,Consumer Defensive,NASDAQ,1.0269183825048822
2026-04-14,Consumer Defensive,NASDAQ,0.3655543788212645
2026-04-13,Consumer Defensive,NASDAQ,-1.4932845142494378
2026-04-10,Consumer Defensive,NASDAQ,-2.208441994151289
2026-04-09,Consumer Defensive,NASDAQ,0.7805762534758287
2026-04-08,Consumer Defensive,NASDAQ,2.8037487550939932
2026-04-07,Consumer Defensive,NASDAQ,-1.204088788468749
2026-04-06,Consumer Defensive,NASDAQ,0.4553472049422025
2026-04-03,Consumer Defensive,NASDAQ,0.8445266153138897
2026-04-02,Consumer Defensive,NASDAQ,0.8445266153826569
2026-04-01,Consumer Defensive,NASDAQ,0.30067433869260807
2026-03-31,Consumer Defensive,NASDAQ,-0.02199684382276912
2026-03-30,Consumer Defensive,NASDAQ,0.7190310943630873
2026-03-27,Consumer Defensive,NASDAQ,0.1560945911025513
2026-03-26,Consumer Defensive,NASDAQ,-0.006709221616152394
2026-03-25,Consumer Defensive,NASDAQ,-0.1560577925877049
2026-03-24,Consumer Defensive,NASDAQ,1.0237979052951873
2026-03-23,Consumer Defensive,NASDAQ,-1.5115695830304254
2026-03-20,Consumer Defensive,NASDAQ,-0.8519751747705029
2026-03-19,Consumer Defensive,NASDAQ,-0.8860785426391904
2026-03-18,Consumer Defensive,NASDAQ,-1.261707951532809
2026-03-17,Consumer Defensive,NASDAQ,-1.0557090865429553
2026-03-16,Consumer Defensive,NASDAQ,-1.0112095287632683
2026-03-13,Consumer Defensive,NASDAQ,0.30723071779474864
2026-03-12,Consumer Defensive,NASDAQ,1.5135536141892336
2026-03-11,Consumer Defensive,NASDAQ,-0.5763159867364531
2026-03-10,Consumer Defensive,NASDAQ,-0.08682282678889042
2026-03-09,Consumer Defensive,NASDAQ,0.6022032422627666
2026-03-06,Consumer Defensive,NASDAQ,2.5106224925088405
2026-03-05,Consumer Defensive,NASDAQ,-1.3829380662382484
2026-03-04,Consumer Defensive,NASDAQ,0.15974107777845248
2026-03-03,Consumer Defensive,NASDAQ,0.4731134812788307
2026-03-02,Consumer Defensive,NASDAQ,-0.9494118725362544
2026-02-27,Consumer Defensive,NASDAQ,1.8803645861178442
2026-02-26,Consumer Defensive,NASDAQ,-1.1338698387440949
2026-02-25,Consumer Defensive,NASDAQ,-0.32218495567215566
2026-02-24,Consumer Defensive,NASDAQ,1.0838217555439789
2026-02-23,Consumer Defensive,NASDAQ,0.8467645583235539
2026-02-20,Consumer Defensive,NASDAQ,0.2953168496140135
2026-02-19,Consumer Defensive,NASDAQ,-0.9167971187539647
2026-02-18,Consumer Defensive,NASDAQ,-1.0326224543241835
2026-02-17,Consumer Defensive,NASDAQ,-1.659513748572461
2026-02-16,Consumer Defensive,NASDAQ,1.4297844474605137
2026-02-13,Consumer Defensive,NASDAQ,1.4297793214762322
2026-02-12,Consumer Defensive,NASDAQ,2.025985738147673
2026-02-11,Consumer Defensive,NASDAQ,0.9098047262747544
2026-02-10,Consumer Defensive,NASDAQ,-2.0498456864325054
2026-02-09,Consumer Defensive,NASDAQ,-0.7582611771485337
2026-02-06,Consumer Defensive,NASDAQ,1.717963887027807
2026-02-05,Consumer Defensive,NASDAQ,-0.699050888209074
2026-02-04,Consumer Defensive,NASDAQ,-0.27844252958293403
2026-02-03,Consumer Defensive,NASDAQ,1.891335146470352
2026-02-02,Consumer Defensive,NASDAQ,2.5649517288542034
2026-01-30,Consumer Defensive,NASDAQ,-0.010050048766097053
2026-01-29,Consumer Defensive,NASDAQ,-0.29103918233069903
2026-01-28,Consumer Defensive,NASDAQ,-0.6763607581316222
2026-01-27,Consumer Defensive,NASDAQ,-0.5246501244419166
2026-01-26,Consumer Defensive,NASDAQ,-0.6695589205944485
2026-01-23,Consumer Defensive,NASDAQ,0.815368046494247
2026-01-22,Consumer Defensive,NASDAQ,-0.45428428028760903
2026-01-21,Consumer Defensive,NASDAQ,1.905065783768256
2026-01-20,Consumer Defensive,NASDAQ,0.20726719351542577
2026-01-19,Consumer Defensive,NASDAQ,0.2461485788886275
2026-01-16,Consumer Defensive,NASDAQ,0.2461930157771075
2026-01-15,Consumer Defensive,NASDAQ,0.07592147103856473
2026-01-14,Consumer Defensive,NASDAQ,1.011147548305491
2026-01-13,Consumer Defensive,NASDAQ,0.8430500599879043
2026-01-12,Consumer Defensive,NASDAQ,1.8778104464995504
2026-01-09,Consumer Defensive,NASDAQ,1.1256619836832682
2026-01-08,Consumer Defensive,NASDAQ,1.701029113802499
2026-01-07,Consumer Defensive,NASDAQ,-1.1465389957900807
2026-01-06,Consumer Defensive,NASDAQ,1.3272042027988373
2026-01-05,Consumer Defensive,NASDAQ,0.8479746434363333
2026-01-02,Consumer Defensive,NASDAQ,-0.3321779699725469
2026-01-01,Consumer Defensive,NASDAQ,-0.2747319435265849
2025-12-31,Consumer Defensive,NASDAQ,-0.2745237554874769
2025-12-30,Consumer Defensive,NASDAQ,0.1265038379937966
2025-12-29,Consumer Defensive,NASDAQ,-0.23577670894694425
2025-12-26,Consumer Defensive,NASDAQ,0.2372202781018018
2025-12-25,Consumer Defensive,NASDAQ,1.197931191214141
2025-12-24,Consumer Defensive,NASDAQ,1.1990778518069067
2025-12-23,Consumer Defensive,NASDAQ,0.058016358124191036
2025-12-22,Consumer Defensive,NASDAQ,-0.6033385613325226
2025-12-19,Consumer Defensive,NASDAQ,-0.22693702397894588
2025-12-18,Consumer Defensive,NASDAQ,-0.24954656504797557
2025-12-17,Consumer Defensive,NASDAQ,0.36312322271963016
2025-12-16,Consumer Defensive,NASDAQ,-0.07425208574632913
2025-12-15,Consumer Defensive,NASDAQ,-1.6433679293266223
2025-12-12,Consumer Defensive,NASDAQ,0.3554320623972096
2025-12-11,Consumer Defensive,NASDAQ,1.076199915469056
2025-12-10,Consumer Defensive,NASDAQ,-1.3116452980759918
2025-12-09,Consumer Defensive,NASDAQ,0.04601576866003487
2025-12-08,Consumer Defensive,NASDAQ,-0.5913184941323868
2025-12-05,Consumer Defensive,NASDAQ,-0.23904736089859213
2025-12-04,Consumer Defensive,NASDAQ,-1.1179314479928593
2025-12-03,Consumer Defensive,NASDAQ,0.10105821454167163
2025-12-02,Consumer Defensive,NASDAQ,0.8491487849472623
2025-12-01,Consumer Defensive,NASDAQ,-0.06287558818055539
2025-11-28,Consumer Defensive,NASDAQ,0.8949462195478652
2025-11-27,Consumer Defensive,NASDAQ,1.311144687591903
2025-11-26,Consumer Defensive,NASDAQ,1.311146895847104
2025-11-25,Consumer Defensive,NASDAQ,0.8566699458797622
2025-11-24,Consumer Defensive,NASDAQ,-1.2898756838322645
2025-11-21,Consumer Defensive,NASDAQ,0.5028843960853013
2025-11-20,Consumer Defensive,NASDAQ,-0.22030033913249536
2025-11-19,Consumer Defensive,NASDAQ,-0.4513103579055433
2025-11-18,Consumer Defensive,NASDAQ,-1.6233646509989264
2025-11-17,Consumer Defensive,NASDAQ,-0.9460614280466961
2025-11-14,Consumer Defensive,NASDAQ,-0.4039858521508899
2025-11-13,Consumer Defensive,NASDAQ,0.8728107519838435
2025-11-12,Consumer Defensive,NASDAQ,-0.1427853912519872
2025-11-11,Consumer Defensive,NASDAQ,-0.18199868987688328
2025-11-10,Consumer Defensive,NASDAQ,-0.20165607596046575
2025-11-07,Consumer Defensive,NASDAQ,-0.6074984320735388
2025-11-06,Consumer Defensive,NASDAQ,-0.1694934762289102
2025-11-05,Consumer Defensive,NASDAQ,-0.45357137090431543
2025-11-04,Consumer Defensive,NASDAQ,0.6361795751147925
2025-11-03,Consumer Defensive,NASDAQ,1.3918835289288944
2025-10-31,Consumer Defensive,NASDAQ,-0.3374748309392106
2025-10-30,Consumer Defensive,NASDAQ,0.7667602638750548
2025-10-29,Consumer Defensive,NASDAQ,-0.8475657486989308
2025-10-28,Consumer Defensive,NASDAQ,-0.35036355494647564
2025-10-27,Consumer Defensive,NASDAQ,-0.010833589202396965
2025-10-24,Consumer Defensive,NASDAQ,-0.8015612044349418
2025-10-23,Consumer Defensive,NASDAQ,-0.41440148905337315
2025-10-22,Consumer Defensive,NASDAQ,0.4434876753873551
2025-10-21,Consumer Defensive,NASDAQ,0.03642191108608195
2025-10-20,Consumer Defensive,NASDAQ,-0.05898042799838965
2025-10-17,Consumer Defensive,NASDAQ,0.6671671349593788
2025-10-16,Consumer Defensive,NASDAQ,-2.7118065194518315
2025-10-15,Consumer Defensive,NASDAQ,0.799773284591887
2025-10-14,Consumer Defensive,NASDAQ,0.8413106616446786
2025-10-13,Consumer Defensive,NASDAQ,0.6774825903026249
2025-10-10,Consumer Defensive,NASDAQ,-1.1576248206697448
2025-10-09,Consumer Defensive,NASDAQ,1.1769391003261465
2025-10-08,Consumer Defensive,NASDAQ,0.1339360305100401
2025-10-07,Consumer Defensive,NASDAQ,0.6359044782246581
2025-10-06,Consumer Defensive,NASDAQ,-0.589238953540816
2025-10-03,Consumer Defensive,NASDAQ,-0.018097709667919126
2025-10-02,Consumer Defensive,NASDAQ,0.4237832415857401
2025-10-01,Consumer Defensive,NASDAQ,-0.6019535944875032
2025-09-30,Consumer Defensive,NASDAQ,0.8793930548529838
2025-09-29,Consumer Defensive,NASDAQ,0.040614634098212754
2025-09-26,Consumer Defensive,NASDAQ,-0.8553006032086974
2025-09-25,Consumer Defensive,NASDAQ,-1.066983254584386
2025-09-24,Consumer Defensive,NASDAQ,0.13468099993536597
2025-09-23,Consumer Defensive,NASDAQ,0.13637778356287988
2025-09-22,Consumer Defensive,NASDAQ,-0.40239223576823413
2025-09-19,Consumer Defensive,NASDAQ,-0.390190311926919
2025-09-18,Consumer Defensive,NASDAQ,-0.46995259164885894
2025-09-17,Consumer Defensive,NASDAQ,0.8929588709879033
2025-09-16,Consumer Defensive,NASDAQ,-0.6440510907060659
2025-09-15,Consumer Defensive,NASDAQ,-0.8740111621502122
2025-09-12,Consumer Defensive,NASDAQ,0.6550528524441379
2025-09-11,Consumer Defensive,NASDAQ,0.6808707208592057
2025-09-10,Consumer Defensive,NASDAQ,-1.820847969516981
2025-09-09,Consumer Defensive,NASDAQ,0.9615913659459574
2025-09-08,Consumer Defensive,NASDAQ,0.5754029962734108
2025-09-05,Consumer Defensive,NASDAQ,0.4595170784474023
2025-09-04,Consumer Defensive,NASDAQ,0.1436605397964419
2025-09-03,Consumer Defensive,NASDAQ,0.9335222175283597
2025-09-02,Consumer Defensive,NASDAQ,-0.4556913494937809
2025-09-01,Consumer Defensive,NASDAQ,-0.10588884683899735
2025-08-29,Consumer Defensive,NASDAQ,-0.10588956857670029
2025-08-28,Consumer Defensive,NASDAQ,-0.5877810397693084
2025-08-27,Consumer Defensive,NASDAQ,0.8018621923482794
2025-08-26,Consumer Defensive,NASDAQ,-0.05506670159981519
2025-08-25,Consumer Defensive,NASDAQ,-1.3084987737409515
2025-08-22,Consumer Defensive,NASDAQ,-1.1832108491822257
2025-08-21,Consumer Defensive,NASDAQ,-1.7460642018256034
2025-08-20,Consumer Defensive,NASDAQ,1.493360656921583
2025-08-19,Consumer Defensive,NASDAQ,0.13790444868324592
2025-08-18,Consumer Defensive,NASDAQ,0.5122804126605152
2025-08-15,Consumer Defensive,NASDAQ,-0.45308823127905296
2025-08-14,Consumer Defensive,NASDAQ,-0.5238324916182813
2025-08-13,Consumer Defensive,NASDAQ,-0.3054764199224236
2025-08-12,Consumer Defensive,NASDAQ,0.2943441004684244
2025-08-11,Consumer Defensive,NASDAQ,0.46516908376839083
2025-08-08,Consumer Defensive,NASDAQ,0.374852837505224
2025-08-07,Consumer Defensive,NASDAQ,0.4217344055641892
2025-08-06,Consumer Defensive,NASDAQ,2.2214859014524135
2025-08-05,Consumer Defensive,NASDAQ,-0.7897288353777565
2025-08-04,Consumer Defensive,NASDAQ,0.2919603649133684
2025-08-01,Consumer Defensive,NASDAQ,1.2006876270179045
2025-07-31,Consumer Defensive,NASDAQ,1.174118891873488
2025-07-30,Consumer Defensive,NASDAQ,-0.7894712119451808
2025-07-29,Consumer Defensive,NASDAQ,0.14007742982771187
2025-07-28,Consumer Defensive,NASDAQ,-0.29669978117305984
2025-07-25,Consumer Defensive,NASDAQ,-0.12698293022138651
2025-07-24,Consumer Defensive,NASDAQ,-0.7649910016249151
2025-07-23,Consumer Defensive,NASDAQ,-0.15674473125703026
2025-07-22,Consumer Defensive,NASDAQ,-0.362592130448125
2025-07-21,Consumer Defensive,NASDAQ,-0.4071916112095786
2025-07-18,Consumer Defensive,NASDAQ,-0.8294282623780291
2025-07-17,Consumer Defensive,NASDAQ,0.5775219787972574
2025-07-16,Consumer Defensive,NASDAQ,-1.4143679050510283
2025-07-15,Consumer Defensive,NASDAQ,-1.1896897527490236
2025-07-14,Consumer Defensive,NASDAQ,0.9580139417219469
2025-07-11,Consumer Defensive,NASDAQ,-0.23012054833714268
2025-07-10,Consumer Defensive,NASDAQ,-1.4254343156375082
2025-07-09,Consumer Defensive,NASDAQ,-0.6481440302943398
2025-07-08,Consumer Defensive,NASDAQ,-0.2606847340312468
2025-07-07,Consumer Defensive,NASDAQ,0.6032960884533534
2025-07-04,Consumer Defensive,NASDAQ,0.38517773649164866
2025-07-03,Consumer Defensive,NASDAQ,0.24961807213201848
2025-07-02,Consumer Defensive,NASDAQ,-0.02804823867404993
2025-07-01,Consumer Defensive,NASDAQ,-0.18343510832099508
2025-06-30,Consumer Defensive,NASDAQ,0.5140235008040728
2025-06-27,Consumer Defensive,NASDAQ,0.3637017263826037
2025-06-26,Consumer Defensive,NASDAQ,-1.8237995357960113
2025-06-25,Consumer Defensive,NASDAQ,-1.5685593739706793
2025-06-24,Consumer Defensive,NASDAQ,-0.303495647845875
2025-06-23,Consumer Defensive,NASDAQ,2.0002933429639214
2025-06-20,Consumer Defensive,NASDAQ,-0.3326844970617526
2025-06-19,Consumer Defensive,NASDAQ,-0.4672417174223398
2025-06-18,Consumer Defensive,NASDAQ,-0.46724171741169274
2025-06-17,Consumer Defensive,NASDAQ,-0.5812927311273142
2025-06-16,Consumer Defensive,NASDAQ,-0.7047863665550214
2025-06-13,Consumer Defensive,NASDAQ,-0.8515121039008866
2025-06-12,Consumer Defensive,NASDAQ,0.46584357760377504
2025-06-11,Consumer Defensive,NASDAQ,-0.6012238988372887
2025-06-10,Consumer Defensive,NASDAQ,0.07444239063334468
2025-06-09,Consumer Defensive,NASDAQ,-0.6212977950983523
2025-06-06,Consumer Defensive,NASDAQ,-0.49467570251723325
2025-06-05,Consumer Defensive,NASDAQ,-3.3872312699011586
2025-06-04,Consumer Defensive,NASDAQ,-0.3911175886439522
2025-06-03,Consumer Defensive,NASDAQ,0.1565223556305062
2025-06-02,Consumer Defensive,NASDAQ,1.729528671191738
2025-05-30,Consumer Defensive,NASDAQ,3.3812374932269407
2025-05-29,Consumer Defensive,NASDAQ,-0.5702456529004807
2025-05-28,Consumer Defensive,NASDAQ,-0.3841611748195972
2025-05-27,Consumer Defensive,NASDAQ,0.31308772641867044
2025-05-26,Consumer Defensive,NASDAQ,-0.2411789101148476
2025-05-23,Consumer Defensive,NASDAQ,-0.2493903630332861
2025-05-22,Consumer Defensive,NASDAQ,-0.851585395629284
2025-05-21,Consumer Defensive,NASDAQ,-0.7348110073850944
2025-05-20,Consumer Defensive,NASDAQ,0.5941511535940025
2025-05-19,Consumer Defensive,NASDAQ,1.387671043166061
2025-05-16,Consumer Defensive,NASDAQ,1.5388381876613177
2025-05-15,Consumer Defensive,NASDAQ,1.7743757570893637
2025-05-14,Consumer Defensive,NASDAQ,-0.7156362043048148
2025-05-13,Consumer Defensive,NASDAQ,-1.3946796819147567
2025-05-12,Consumer Defensive,NASDAQ,0.5534186483849401
2025-05-09,Consumer Defensive,NASDAQ,0.214617747864021
2025-05-08,Consumer Defensive,NASDAQ,-0.5891830279473043
2025-05-07,Consumer Defensive,NASDAQ,-0.32083923348320553
2025-05-06,Consumer Defensive,NASDAQ,0.22164465690823754
2025-05-05,Consumer Defensive,NASDAQ,0.5854970714177732
2025-05-02,Consumer Defensive,NASDAQ,-0.0035737087303200354
2025-05-01,Consumer Defensive,NASDAQ,0.4409781566259596
2025-04-30,Consumer Defensive,NASDAQ,0.4552338892827912
2025-04-29,Consumer Defensive,NASDAQ,1.3974825299290838
2025-04-28,Consumer Defensive,NASDAQ,-0.05943153770767706
2025-04-25,Consumer Defensive,NASDAQ,0.23050317171833257
2025-04-24,Consumer Defensive,NASDAQ,-0.13947288536099167
2025-04-23,Consumer Defensive,NASDAQ,-1.6916795609243307
2025-04-22,Consumer Defensive,NASDAQ,0.878031101715937
2025-04-21,Consumer Defensive,NASDAQ,-0.4117127625011263
2025-04-18,Consumer Defensive,NASDAQ,2.061231461225921
2025-04-17,Consumer Defensive,NASDAQ,2.061232768418897
2025-04-16,Consumer Defensive,NASDAQ,-0.6052530922957655
2025-04-15,Consumer Defensive,NASDAQ,-0.9555029666986514
2025-04-14,Consumer Defensive,NASDAQ,1.2180186527136039
2025-04-11,Consumer Defensive,NASDAQ,0.2170038328511481
2025-04-10,Consumer Defensive,NASDAQ,0.1729667502819776
2025-04-09,Consumer Defensive,NASDAQ,6.165958454105724
2025-04-08,Consumer Defensive,NASDAQ,-2.782185153145933
2025-04-07,Consumer Defensive,NASDAQ,2.1775805728242448
2025-04-04,Consumer Defensive,NASDAQ,-3.9532376715031736
2025-04-03,Consumer Defensive,NASDAQ,3.3661160762887388
2025-04-02,Consumer Defensive,NASDAQ,1.3050485273031542
2025-04-01,Consumer Defensive,NASDAQ,1.1581096073111974
2025-03-31,Consumer Defensive,NASDAQ,2.2712509111506796
2025-03-28,Consumer Defensive,NASDAQ,-0.7609989742823897
2025-03-27,Consumer Defensive,NASDAQ,0.9606515699975393
2025-03-26,Consumer Defensive,NASDAQ,-0.22391618665302815
2025-03-25,Consumer Defensive,NASDAQ,0.3172242578144191
2025-03-24,Consumer Defensive,NASDAQ,0.5706567433876764
2025-03-21,Consumer Defensive,NASDAQ,1.9319901614432977
2025-03-20,Consumer Defensive,NASDAQ,-0.5681796196298716
2025-03-19,Consumer Defensive,NASDAQ,0.21979647995078455
2025-03-18,Consumer Defensive,NASDAQ,-1.4458118123028885
2025-03-17,Consumer Defensive,NASDAQ,1.5462771588735214
2025-03-14,Consumer Defensive,NASDAQ,1.2229160750281132
2025-03-13,Consumer Defensive,NASDAQ,-2.956162996515266
2025-03-12,Consumer Defensive,NASDAQ,-1.0068617534019997
2025-03-11,Consumer Defensive,NASDAQ,-0.0093743508816857
2025-03-10,Consumer Defensive,NASDAQ,-2.077858158335044
2025-03-07,Consumer Defensive,NASDAQ,-2.5824090517391207
2026-05-01,Energy,NASDAQ,1.421255342802441
2026-04-30,Energy,NASDAQ,2.8460937374470197
2026-04-29,Energy,NASDAQ,0.3025923892090887
2026-04-28,Energy,NASDAQ,-0.4782206542261136
2026-04-27,Energy,NASDAQ,-0.1987380902262692
2026-04-24,Energy,NASDAQ,0.31808385996006106
2026-04-23,Energy,NASDAQ,0.7242716356529177
2026-04-22,Energy,NASDAQ,1.2927894395693862
2026-04-21,Energy,NASDAQ,0.7310164050273515
2026-04-20,Energy,NASDAQ,0.4044708030384703
2026-04-17,Energy,NASDAQ,0.769645175399658
2026-04-16,Energy,NASDAQ,0.36924782304434967
2026-04-15,Energy,NASDAQ,-1.49089707078508
2026-04-14,Energy,NASDAQ,-0.8792029130894496
2026-04-13,Energy,NASDAQ,-1.0892229911328988
2026-04-10,Energy,NASDAQ,1.0866202917262813
2026-04-09,Energy,NASDAQ,-0.8093528197183675
2026-04-08,Energy,NASDAQ,3.587584458137494
2026-04-07,Energy,NASDAQ,-0.0812441752642945
2026-04-06,Energy,NASDAQ,0.3516482239302787
2026-04-03,Energy,NASDAQ,-1.4716047198079063
2026-04-02,Energy,NASDAQ,-1.4716047198733317
2026-04-01,Energy,NASDAQ,-0.15850792417980708
2026-03-31,Energy,NASDAQ,0.2304129013813272
2026-03-30,Energy,NASDAQ,-3.1022798586001876
2026-03-27,Energy,NASDAQ,0.5277337951781869
2026-03-26,Energy,NASDAQ,0.25395314226348553
2026-03-25,Energy,NASDAQ,0.6143325813648515
2026-03-24,Energy,NASDAQ,1.6751504964835906
2026-03-23,Energy,NASDAQ,1.2877112675903968
2026-03-20,Energy,NASDAQ,-0.07797001710938556
2026-03-19,Energy,NASDAQ,1.0994244442361412
2026-03-18,Energy,NASDAQ,0.3445119092479354
2026-03-17,Energy,NASDAQ,1.1168611793756833
2026-03-16,Energy,NASDAQ,0.29261671550677715
2026-03-13,Energy,NASDAQ,1.0532581341705427
2026-03-12,Energy,NASDAQ,-1.4447479574513755
2026-03-11,Energy,NASDAQ,1.8663171387693689
2026-03-10,Energy,NASDAQ,-0.8419790062186294
2026-03-09,Energy,NASDAQ,0.6021999253889243
2026-03-06,Energy,NASDAQ,-0.6060618942979046
2026-03-05,Energy,NASDAQ,0.25596785572754577
2026-03-04,Energy,NASDAQ,-0.11812624228988433
2026-03-03,Energy,NASDAQ,-1.072813930315486
2026-03-02,Energy,NASDAQ,-0.6439071511728733
2026-02-27,Energy,NASDAQ,1.0068388706969467
2026-02-26,Energy,NASDAQ,-0.0037532681215979302
2026-02-25,Energy,NASDAQ,-0.48566506589142744
2026-02-24,Energy,NASDAQ,0.029130337276406237
2026-02-23,Energy,NASDAQ,-0.6242814010965603
2026-02-20,Energy,NASDAQ,1.9955162829075945
2026-02-19,Energy,NASDAQ,-0.4052478406400106
2026-02-18,Energy,NASDAQ,1.4769928544558386
2026-02-17,Energy,NASDAQ,-0.5574347791527212
2026-02-16,Energy,NASDAQ,1.6381198876505465
2026-02-13,Energy,NASDAQ,1.6371820939863113
2026-02-12,Energy,NASDAQ,-1.5194170161338283
2026-02-11,Energy,NASDAQ,0.14678005228825342
2026-02-10,Energy,NASDAQ,0.0885311756129381
2026-02-09,Energy,NASDAQ,0.18423752402523252
2026-02-06,Energy,NASDAQ,-0.26433693875164144
2026-02-05,Energy,NASDAQ,-0.23555056783073347
2026-02-04,Energy,NASDAQ,0.8891208392063366
2026-02-03,Energy,NASDAQ,2.9661797626127084
2026-02-02,Energy,NASDAQ,0.7249410550812074
2026-01-30,Energy,NASDAQ,0.9532475683424968
2026-01-29,Energy,NASDAQ,-1.780816998547874
2026-01-28,Energy,NASDAQ,0.8193509521220443
2026-01-27,Energy,NASDAQ,0.15157619474035489
2026-01-26,Energy,NASDAQ,0.1544240946181441
2026-01-23,Energy,NASDAQ,-0.35886584716477987
2026-01-22,Energy,NASDAQ,-0.07232965586186912
2026-01-21,Energy,NASDAQ,1.0553562977072328
2026-01-20,Energy,NASDAQ,-0.8023664207869263
2026-01-19,Energy,NASDAQ,0.06771661784212846
2026-01-16,Energy,NASDAQ,0.07090250275807453
2026-01-15,Energy,NASDAQ,1.0199375793143783
2026-01-14,Energy,NASDAQ,0.2960289260198312
2026-01-13,Energy,NASDAQ,0.6981669996474649
2026-01-12,Energy,NASDAQ,0.051423721792653865
2026-01-09,Energy,NASDAQ,-1.5853396908387052
2026-01-08,Energy,NASDAQ,2.8070298729176546
2026-01-07,Energy,NASDAQ,-2.7117431095857625
2026-01-06,Energy,NASDAQ,-1.4042630239437415
2026-01-05,Energy,NASDAQ,-2.639179151575488
2026-01-02,Energy,NASDAQ,1.9993886449908516
2026-01-01,Energy,NASDAQ,-0.9178037207826617
2025-12-31,Energy,NASDAQ,-0.9176694621292336
2025-12-30,Energy,NASDAQ,-0.20711963416742973
2025-12-29,Energy,NASDAQ,0.4325855452755656
2025-12-26,Energy,NASDAQ,-0.4140453563181379
2025-12-25,Energy,NASDAQ,0.044738209489847414
2025-12-24,Energy,NASDAQ,0.0447389048029212
2025-12-23,Energy,NASDAQ,-1.626252277206397
2025-12-22,Energy,NASDAQ,1.7450633849281028
2025-12-19,Energy,NASDAQ,1.1251238989179901
2025-12-18,Energy,NASDAQ,-1.3238048807975744
2025-12-17,Energy,NASDAQ,0.22261801861342967
2025-12-16,Energy,NASDAQ,-0.8824247003632935
2025-12-15,Energy,NASDAQ,-0.8434121386615034
2025-12-12,Energy,NASDAQ,-3.1190755000504944
2025-12-11,Energy,NASDAQ,1.1000381952971816
2025-12-10,Energy,NASDAQ,1.6673991283498557
2025-12-09,Energy,NASDAQ,0.20525660024448555
2025-12-08,Energy,NASDAQ,-0.7887995007760495
2025-12-05,Energy,NASDAQ,-0.6270440080151984
2025-12-04,Energy,NASDAQ,0.45135920958601083
2025-12-03,Energy,NASDAQ,0.34257706989497816
2025-12-02,Energy,NASDAQ,-0.9314139325612647
2025-12-01,Energy,NASDAQ,-0.1692377998598671
2025-11-28,Energy,NASDAQ,1.1355698688932714
2025-11-27,Energy,NASDAQ,1.765924103398131
2025-11-26,Energy,NASDAQ,1.765924176230338
2025-11-25,Energy,NASDAQ,0.42302431921050765
2025-11-24,Energy,NASDAQ,2.0869317312145697
2025-11-21,Energy,NASDAQ,1.241073660537273
2025-11-20,Energy,NASDAQ,-3.1372815842249713
2025-11-19,Energy,NASDAQ,1.0034812368748813
2025-11-18,Energy,NASDAQ,2.012348471868486
2025-11-17,Energy,NASDAQ,-0.8531179010962009
2025-11-14,Energy,NASDAQ,3.116344024757711
2025-11-13,Energy,NASDAQ,-2.1603502894790405
2025-11-12,Energy,NASDAQ,-1.2052770310034933
2025-11-11,Energy,NASDAQ,0.1728626642629516
2025-11-10,Energy,NASDAQ,0.20709850454869727
2025-11-07,Energy,NASDAQ,1.8076689677781754
2025-11-06,Energy,NASDAQ,-0.7374152286194646
2025-11-05,Energy,NASDAQ,2.8150515735824833
2025-11-04,Energy,NASDAQ,0.06186381538191288
2025-11-03,Energy,NASDAQ,-0.260992137191951
2025-10-31,Energy,NASDAQ,2.8120174513265317
2025-10-30,Energy,NASDAQ,-0.6887281196747197
2025-10-29,Energy,NASDAQ,1.1115690942253842
2025-10-28,Energy,NASDAQ,-1.6896870399317532
2025-10-27,Energy,NASDAQ,-0.4106068010811592
2025-10-24,Energy,NASDAQ,-0.8592544665740776
2025-10-23,Energy,NASDAQ,0.9195473372017204
2025-10-22,Energy,NASDAQ,-0.8838018561062477
2025-10-21,Energy,NASDAQ,-0.5169600065467295
2025-10-20,Energy,NASDAQ,0.4556312963187592
2025-10-17,Energy,NASDAQ,-0.2795231439958301
2025-10-16,Energy,NASDAQ,-2.447088190171798
2025-10-15,Energy,NASDAQ,1.4115346003546803
2025-10-14,Energy,NASDAQ,0.9919411998726924
2025-10-13,Energy,NASDAQ,-0.05457364083281124
2025-10-10,Energy,NASDAQ,-3.261267191307027
2025-10-09,Energy,NASDAQ,-0.9707293293971131
2025-10-08,Energy,NASDAQ,-0.27232737161035914
2025-10-07,Energy,NASDAQ,0.08525402600165766
2025-10-06,Energy,NASDAQ,-0.4060056311082194
